lectureId,courseCode,roomName,buildingName,start,end,capacity,expectedGroupSize,occupancy,status
1198706,,CB-4,Building 2,2025-10-02 16:45:00,2025-10-02 19:00:00,118,,62.0,Completed
965499,FW-BA1102_2025,CB-5,Building 2,2025-10-02 17:00:00,2025-10-02 18:45:00,308,275.0,163.0,Completed
965779,FEB21017X_2025,CB-2,Building 2,2025-10-02 17:00:00,2025-10-02 18:45:00,118,100.0,18.0,Completed
1191610,FEM11199_2025,L0.03,Building 1,2025-10-02 17:00:00,2025-10-02 18:45:00,256,250.0,91.0,Completed
965807,FEB21017_2025,CB-1,Building 2,2025-10-03 09:00:00,2025-10-03 10:45:00,482,400.0,134.0,Completed
965808,FEB21018X_2025,CB-5,Building 2,2025-10-03 09:00:00,2025-10-03 10:45:00,308,300.0,81.0,Completed
965813,FEM11118_2025,CB-2,Building 2,2025-10-03 09:00:00,2025-10-03 10:45:00,118,118.0,63.0,Completed
1071976,BM22MIM-P_2025,CB-4,Building 2,2025-10-03 09:00:00,2025-10-03 11:45:00,118,100.0,53.0,Completed
1087223,RF219_2025,M1-17,Building 3,2025-10-03 09:00:00,2025-10-03 10:45:00,145,118.0,39.0,Completed
1107226,BM02BIM_2025,L0.03,Building 1,2025-10-03 09:00:00,2025-10-03 11:45:00,256,250.0,92.0,Completed
1111435,BMSE03_2025,M1-19,Building 3,2025-10-03 09:00:00,2025-10-03 11:45:00,145,130.0,89.0,Completed
1113396,BM01BAM_2025,L0.02,Building 1,2025-10-03 09:00:00,2025-10-03 10:45:00,253,160.0,4.0,Completed
1135780,FSWS576_2025,L0.01,Building 1,2025-10-03 09:00:00,2025-10-03 10:45:00,217,200.0,69.0,Completed
965833,FEB53108_2025,L0.01,Building 1,2025-10-03 11:00:00,2025-10-03 11:45:00,217,200.0,6.0,Completed
965857,FEB21017_2025,CB-1,Building 2,2025-10-03 11:00:00,2025-10-03 12:45:00,482,400.0,37.0,Completed
965858,FEB21018X_2025,CB-5,Building 2,2025-10-03 11:00:00,2025-10-03 12:45:00,308,300.0,25.0,Completed
965863,FEM11118_2025,CB-2,Building 2,2025-10-03 11:00:00,2025-10-03 12:45:00,118,118.0,113.0,Completed
965867,GW4002MD_2025,L0.02,Building 1,2025-10-03 11:00:00,2025-10-03 12:45:00,253,240.0,137.0,Completed
1047826,ESSB-S1020_2025,M1-17,Building 3,2025-10-03 11:00:00,2025-10-03 13:45:00,145,145.0,85.0,Completed
1085363,RD120_2025,L0.04,Building 1,2025-10-03 11:00:00,2025-10-03 12:45:00,226,200.0,66.0,Completed
1118008,B3MIN1055_2025,CB-4,Building 2,2025-10-03 12:00:00,2025-10-03 13:45:00,118,100.0,44.0,Completed
965893,FEB21011S_2025,L0.01,Building 1,2025-10-03 13:00:00,2025-10-03 14:45:00,217,200.0,16.0,Completed
965894,FEB21017X_2025,CB-5,Building 2,2025-10-03 13:00:00,2025-10-03 14:45:00,308,300.0,107.0,Completed
965895,FEB21018_2025,L0.03,Building 1,2025-10-03 13:00:00,2025-10-03 14:45:00,256,300.0,113.0,Completed
1019143,,CB-1,Building 2,2025-10-03 13:00:00,2025-10-03 16:45:00,482,,364.0,Completed
1038444,RD218_2025,L0.04,Building 1,2025-10-03 13:00:00,2025-10-03 14:45:00,226,200.0,44.0,Completed
1038478,RFD216_2025,L0.02,Building 1,2025-10-03 13:00:00,2025-10-03 14:45:00,253,250.0,1.0,Completed
1181409,BM13FI_2025,M1-19,Building 3,2025-10-03 13:00:00,2025-10-03 15:45:00,145,145.0,62.0,Completed
1086538,B3MIN1009_2025,CB-4,Building 2,2025-10-03 14:00:00,2025-10-03 15:45:00,118,100.0,65.0,Completed
965812,FEM11059_2025,L0.04,Building 1,2025-10-03 15:00:00,2025-10-03 16:45:00,226,170.0,37.0,Completed
965939,FEB21017X_2025,CB-5,Building 2,2025-10-03 15:00:00,2025-10-03 16:45:00,308,300.0,27.0,Completed
1106883,BM05AFM_2025,L0.03,Building 1,2025-10-03 15:00:00,2025-10-03 17:45:00,256,250.0,104.0,Completed
1115452,BM03MI_2025,M1-17,Building 3,2025-10-03 15:00:00,2025-10-03 16:45:00,145,150.0,28.0,Completed
1191140,BK2103_2025,CT-1,Building 2,2025-10-03 15:00:00,2025-10-03 16:45:00,139,100.0,8.0,Completed
1038461,RD214_2025,L0.02,Building 1,2025-10-03 15:15:00,2025-10-03 17:00:00,253,253.0,39.0,Completed
1038495,RFD214_2025,L0.01,Building 1,2025-10-03 15:15:00,2025-10-03 17:00:00,217,217.0,16.0,Completed
965942,FEM11090_2025,CB-2,Building 2,2025-10-03 17:00:00,2025-10-03 18:45:00,118,100.0,25.0,Completed
1214336,,L0.01,Building 1,2025-10-03 17:00:00,2025-10-03 19:00:00,217,,14.0,Completed
1214338,,L0.02,Building 1,2025-10-03 17:00:00,2025-10-03 19:00:00,253,,39.0,Completed
1214343,,L0.03,Building 1,2025-10-03 17:45:00,2025-10-03 19:00:00,256,,8.0,Completed
940991,ESSB-E1010_2025,CB-1,Building 2,2025-10-06 09:00:00,2025-10-06 10:45:00,482,350.0,255.0,Completed
965968,CM1015_2025,CB-5,Building 2,2025-10-06 09:00:00,2025-10-06 10:45:00,308,300.0,133.0,Completed
965974,FEB22002_2025,L0.01,Building 1,2025-10-06 09:00:00,2025-10-06 10:45:00,217,200.0,60.0,Completed
965975,FEB43005_2025,CB-4,Building 2,2025-10-06 09:00:00,2025-10-06 10:45:00,118,100.0,32.0,Completed
966100,CH2216_2025,CT-1,Building 2,2025-10-06 09:00:00,2025-10-06 10:45:00,139,139.0,12.0,Completed
966361,FEB13048_2025,CB-2,Building 2,2025-10-06 09:00:00,2025-10-06 11:45:00,118,115.0,12.0,Completed
1039417,BM32MIM_2025,M1-17,Building 3,2025-10-06 09:00:00,2025-10-06 10:45:00,145,130.0,35.0,Completed
1060964,ESSB-PE2010_2025,L0.02,Building 1,2025-10-06 09:00:00,2025-10-06 10:45:00,253,250.0,92.0,Completed
1100070,ESSB-S2010_2025,L0.04,Building 1,2025-10-06 09:00:00,2025-10-06 10:45:00,226,150.0,128.0,Completed
1107434,BM01BIM_2025,L0.03,Building 1,2025-10-06 09:00:00,2025-10-06 11:45:00,256,250.0,98.0,Completed
1153109,FSWP4034K_2025,L0.04,Building 1,2025-10-06 09:00:00,2025-10-06 10:45:00,226,190.0,128.0,Completed
966018,CC1001_2025,CT-1,Building 2,2025-10-06 11:00:00,2025-10-06 12:45:00,139,135.0,28.0,Completed
966033,FEB21017_2025,CB-1,Building 2,2025-10-06 11:00:00,2025-10-06 12:45:00,482,400.0,191.0,Completed
966034,FEB21018X_2025,CB-5,Building 2,2025-10-06 11:00:00,2025-10-06 12:45:00,308,300.0,134.0,Completed
966035,FEB22002X_2025,M1-17,Building 3,2025-10-06 11:00:00,2025-10-06 12:45:00,145,150.0,70.0,Completed
966036,FEB22003_2025,L0.04,Building 1,2025-10-06 11:00:00,2025-10-06 12:45:00,226,225.0,78.0,Completed
966099,GW101K_2025,L0.01,Building 1,2025-10-06 11:00:00,2025-10-06 12:45:00,217,210.0,91.0,Completed
966261,FEM21005_2025,CB-4,Building 2,2025-10-06 11:00:00,2025-10-06 13:45:00,118,110.0,44.0,Completed
1098387,ESSB-BC2010_2025,L0.02,Building 1,2025-10-06 11:00:00,2025-10-06 12:45:00,253,240.0,100.0,Completed
1202812,BMTTBA2_2025,M1-19,Building 3,2025-10-06 11:00:00,2025-10-06 12:30:00,145,300.0,109.0,Completed
1087066,B3MIN1017_2025,CB-2,Building 2,2025-10-06 12:00:00,2025-10-06 14:45:00,118,100.0,9.0,Completed
965973,FEB21017X_2025,L0.03,Building 1,2025-10-06 13:00:00,2025-10-06 14:45:00,256,300.0,145.0,Completed
966114,FEB21018_2025,CB-1,Building 2,2025-10-06 13:00:00,2025-10-06 14:45:00,482,400.0,173.0,Completed
966116,FEM11151_2025,M1-19,Building 3,2025-10-06 13:00:00,2025-10-06 14:45:00,145,145.0,22.0,Completed
966858,FEM11074_2025,L0.01,Building 1,2025-10-06 13:00:00,2025-10-06 15:45:00,217,210.0,90.0,Completed
1072429,ESSB-E2010_2025,CB-5,Building 2,2025-10-06 13:00:00,2025-10-06 14:45:00,308,300.0,143.0,Completed
1080263,BM02GBS_2025,L0.04,Building 1,2025-10-06 13:00:00,2025-10-06 15:45:00,226,200.0,81.0,Completed
1107233,BM02BIM_2025,L0.02,Building 1,2025-10-06 13:00:00,2025-10-06 14:45:00,253,250.0,97.0,Completed
1190302,,M1-17,Building 3,2025-10-06 13:00:00,2025-10-06 14:30:00,145,,15.0,Completed
966140,RQ42_2025,CB-4,Building 2,2025-10-06 14:00:00,2025-10-06 17:45:00,118,118.0,50.0,Completed
966115,FEM11090_2025,M1-19,Building 3,2025-10-06 15:00:00,2025-10-06 16:45:00,145,118.0,70.0,Completed
966174,FEB22003X_2025,CT-1,Building 2,2025-10-06 15:00:00,2025-10-06 16:45:00,139,135.0,26.0,Completed
966196,FEM21026_2025,L0.02,Building 1,2025-10-06 15:00:00,2025-10-06 17:45:00,253,210.0,48.0,Completed
1072206,BMRM1SCM_2025,L0.03,Building 1,2025-10-06 15:00:00,2025-10-06 17:45:00,256,154.0,120.0,Completed
1129870,ESSB-BM2020_2025,CB-5,Building 2,2025-10-06 15:00:00,2025-10-06 16:45:00,308,160.0,83.0,Completed
1136679,FSWP4029AO_2025,CB-2,Building 2,2025-10-06 15:00:00,2025-10-06 18:45:00,118,115.0,60.0,Completed
966012,FEM11110_2025,L0.04,Building 1,2025-10-06 16:00:00,2025-10-06 18:45:00,226,200.0,40.0,Completed
966190,CM2001_2025,CB-1,Building 2,2025-10-06 16:00:00,2025-10-06 18:45:00,482,312.0,158.0,Completed
1115447,BM03MI_2025,M1-17,Building 3,2025-10-06 16:00:00,2025-10-06 17:45:00,145,150.0,68.0,Completed
966234,FEB53107M_2025,CB-4,Building 2,2025-10-07 09:00:00,2025-10-07 10:45:00,118,100.0,29.0,Completed
966235,FEB53108_2025,L0.02,Building 1,2025-10-07 09:00:00,2025-10-07 10:45:00,253,200.0,12.0,Completed
1006878,,CB-2,Building 2,2025-10-07 09:00:00,2025-10-07 10:45:00,118,,64.0,Completed
1006880,,L0.01,Building 1,2025-10-07 09:00:00,2025-10-07 10:45:00,217,,136.0,Completed
1006881,,L0.04,Building 1,2025-10-07 09:00:00,2025-10-07 10:45:00,226,,142.0,Completed
1047663,ESSB-S1010_2025,L0.03,Building 1,2025-10-07 09:00:00,2025-10-07 10:45:00,256,200.0,90.0,Completed
1060962,ESSB-PE2010_2025,M1-19,Building 3,2025-10-07 09:00:00,2025-10-07 10:45:00,145,150.0,46.0,Completed
1112313,BMSM10_2025,CB-1,Building 2,2025-10-07 09:00:00,2025-10-07 10:45:00,482,350.0,128.0,Completed
1155879,BM10FI_2025,CT-1,Building 2,2025-10-07 09:00:00,2025-10-07 10:45:00,139,130.0,60.0,Completed
966268,FEM11006_2025,CB-5,Building 2,2025-10-07 10:00:00,2025-10-07 12:45:00,308,300.0,66.0,Completed
966226,CH2201_2025,CB-2,Building 2,2025-10-07 11:00:00,2025-10-07 12:45:00,118,100.0,48.0,Completed
966290,FEB21017_2025,CB-1,Building 2,2025-10-07 11:00:00,2025-10-07 12:45:00,482,400.0,198.0,Completed
966291,FEB21018X_2025,L0.02,Building 1,2025-10-07 11:00:00,2025-10-07 12:45:00,253,300.0,128.0,Completed
966292,FEB22002X_2025,M1-17,Building 3,2025-10-07 11:00:00,2025-10-07 12:45:00,145,145.0,75.0,Completed
966293,FEB22003_2025,L0.04,Building 1,2025-10-07 11:00:00,2025-10-07 12:45:00,226,225.0,105.0,Completed
966353,FEM11150_2025,M1-19,Building 3,2025-10-07 11:00:00,2025-10-07 12:45:00,145,145.0,55.0,Completed
1045476,ESSB-BC1020_2025,L0.03,Building 1,2025-10-07 11:00:00,2025-10-07 12:45:00,256,280.0,161.0,Completed
1080526,BM02GBS_2025,CT-1,Building 2,2025-10-07 11:00:00,2025-10-07 12:45:00,139,105.0,43.0,Completed
1088381,ESSB-B3MIN01_2025,CB-4,Building 2,2025-10-07 11:00:00,2025-10-07 12:45:00,118,88.0,59.0,Completed
1135518,ESSB-E4020P_2025,L0.01,Building 1,2025-10-07 11:00:00,2025-10-07 12:45:00,217,200.0,149.0,Completed
966233,FEB21017X_2025,CB-5,Building 2,2025-10-07 13:00:00,2025-10-07 14:45:00,308,300.0,88.0,Completed
966284,CM4305_2025,CB-4,Building 2,2025-10-07 13:00:00,2025-10-07 14:45:00,118,118.0,51.0,Completed
966347,FEB21018_2025,CB-1,Building 2,2025-10-07 13:00:00,2025-10-07 14:45:00,482,400.0,164.0,Completed
966348,FEB22002_2025,L0.01,Building 1,2025-10-07 13:00:00,2025-10-07 14:45:00,217,200.0,89.0,Completed
966349,FEB22003X_2025,CT-1,Building 2,2025-10-07 13:00:00,2025-10-07 14:45:00,139,135.0,63.0,Completed
966352,FEM11090_2025,CB-2,Building 2,2025-10-07 13:00:00,2025-10-07 14:45:00,118,118.0,79.0,Completed
1039676,GW101K_2025,L0.04,Building 1,2025-10-07 13:00:00,2025-10-07 14:45:00,226,210.0,143.0,Completed
1045384,ESSB-B1010_2025,L0.02,Building 1,2025-10-07 13:00:00,2025-10-07 14:45:00,253,190.0,90.0,Completed
1046259,ESSB-C1010_2025,M1-19,Building 3,2025-10-07 13:00:00,2025-10-07 14:45:00,145,145.0,99.0,Completed
1047825,ESSB-S1020_2025,M1-17,Building 3,2025-10-07 13:00:00,2025-10-07 14:45:00,145,145.0,87.0,Completed
1072187,BM02SCM_2025,L0.03,Building 1,2025-10-07 13:00:00,2025-10-07 14:45:00,256,154.0,89.0,Completed
966297,FEM21011_2025,L0.01,Building 1,2025-10-07 15:00:00,2025-10-07 16:45:00,217,200.0,72.0,Completed
966343,FEB12001X_2025,CB-1,Building 2,2025-10-07 15:00:00,2025-10-07 16:45:00,482,550.0,197.0,Completed
966398,FEB22012_2025,CB-5,Building 2,2025-10-07 15:00:00,2025-10-07 16:45:00,308,300.0,1.0,Completed
966399,FEB53120_2025,CB-2,Building 2,2025-10-07 15:00:00,2025-10-07 16:45:00,118,100.0,38.0,Completed
966400,FEM11106_2025,CB-4,Building 2,2025-10-07 15:00:00,2025-10-07 16:45:00,118,118.0,29.0,Completed
966414,CC2007_2025,M1-17,Building 3,2025-10-07 15:00:00,2025-10-07 17:45:00,145,145.0,35.0,Completed
1106810,BM01AFM_2025,L0.02,Building 1,2025-10-07 15:00:00,2025-10-07 16:45:00,253,250.0,122.0,Completed
1155881,BM10FI_2025,M1-19,Building 3,2025-10-07 15:00:00,2025-10-07 16:45:00,145,130.0,75.0,Completed
1196793,BM01MM_2025,L0.04,Building 1,2025-10-07 15:00:00,2025-10-07 17:45:00,226,251.0,19.0,Completed
966201,FW-BA1102_2025,L0.03,Building 1,2025-10-07 16:00:00,2025-10-07 17:45:00,256,275.0,104.0,Completed
966422,RF47_2025,CT-1,Building 2,2025-10-07 16:00:00,2025-10-07 18:45:00,139,120.0,50.0,Completed
959932,FEB53107M_2025,CB-2,Building 2,2025-10-07 17:00:00,2025-10-07 18:45:00,118,100.0,35.0,Completed
966402,FEM21045_2025,L0.02,Building 1,2025-10-07 17:00:00,2025-10-07 18:45:00,253,240.0,42.0,Completed
1115466,BM12MI_2025,M1-19,Building 3,2025-10-07 17:00:00,2025-10-07 18:45:00,145,150.0,51.0,Completed
1155880,BM10FI_2025,L0.01,Building 1,2025-10-07 17:00:00,2025-10-07 18:45:00,217,130.0,101.0,Completed
966227,CM1002_2025,CB-1,Building 2,2025-10-08 09:00:00,2025-10-08 10:45:00,482,387.0,129.0,Completed
966401,FEM11118_2025,CB-5,Building 2,2025-10-08 09:00:00,2025-10-08 10:45:00,308,308.0,86.0,Completed
966450,FEM11059_2025,L0.01,Building 1,2025-10-08 09:00:00,2025-10-08 10:45:00,217,170.0,47.0,Completed
966471,FEM11020_2025,L0.04,Building 1,2025-10-08 09:00:00,2025-10-08 11:45:00,226,125.0,40.0,Completed
1039421,BM32MIM_2025,M1-17,Building 3,2025-10-08 09:00:00,2025-10-08 11:45:00,145,130.0,59.0,Completed
1113417,BM02BAM_2025,L0.02,Building 1,2025-10-08 09:00:00,2025-10-08 10:45:00,253,160.0,141.0,Completed
966519,FEM11106_2025,CB-2,Building 2,2025-10-08 11:00:00,2025-10-08 12:45:00,118,118.0,26.0,Completed
966520,FEM11149_2025,CB-5,Building 2,2025-10-08 11:00:00,2025-10-08 12:45:00,308,118.0,50.0,Completed
966525,GW205K_2025,L0.01,Building 1,2025-10-08 11:00:00,2025-10-08 12:45:00,217,180.0,71.0,Completed
1038436,RR218_2025,CB-1,Building 2,2025-10-08 11:00:00,2025-10-08 12:45:00,482,420.0,200.0,Completed
1038471,RF216_2025,CB-4,Building 2,2025-10-08 11:00:00,2025-10-08 12:45:00,118,118.0,29.0,Completed
1038504,RC211_2025,CT-1,Building 2,2025-10-08 11:00:00,2025-10-08 12:45:00,139,120.0,52.0,Completed
1092899,ESSB-SPM1020_2025,M1-19,Building 3,2025-10-08 11:00:00,2025-10-08 12:45:00,145,100.0,37.0,Completed
1221808,GW101K_2025,L0.02,Building 1,2025-10-08 11:00:00,2025-10-08 12:45:00,253,210.0,92.0,Completed
966470,FEB13031_2025,CB-2,Building 2,2025-10-08 13:00:00,2025-10-08 15:45:00,118,100.0,13.0,Completed
966594,CM4301_2025,CT-1,Building 2,2025-10-08 13:00:00,2025-10-08 14:45:00,139,120.0,20.0,Completed
966598,FEM11115_2025,L0.01,Building 1,2025-10-08 13:00:00,2025-10-08 15:45:00,217,200.0,26.0,Completed
1019145,,L0.03,Building 1,2025-10-08 13:00:00,2025-10-08 16:45:00,256,,143.0,Completed
1039409,BM22MIM_2025,M1-17,Building 3,2025-10-08 13:00:00,2025-10-08 16:45:00,145,130.0,71.0,Completed
1080720,BM02GBS_2025,L0.04,Building 1,2025-10-08 13:00:00,2025-10-08 15:45:00,226,200.0,55.0,Completed
1086533,B3MIN1009_2025,L0.02,Building 1,2025-10-08 13:00:00,2025-10-08 14:45:00,253,100.0,76.0,Completed
1107239,BM02BIM_2025,CB-1,Building 2,2025-10-08 13:00:00,2025-10-08 14:45:00,482,250.0,20.0,Completed
1110024,ESSB-P3MIN01_2025,M1-19,Building 3,2025-10-08 13:00:00,2025-10-08 14:45:00,145,118.0,73.0,Completed
1113281,BM05AFM_2025,CB-4,Building 2,2025-10-08 13:00:00,2025-10-08 14:45:00,118,80.0,8.0,Completed
1113435,BM03BAM_2025,CB-5,Building 2,2025-10-08 13:00:00,2025-10-08 16:45:00,308,200.0,10.0,Completed
1038283,RC111_2025,CT-1,Building 2,2025-10-08 15:00:00,2025-10-08 16:45:00,139,130.0,64.0,Completed
1038453,RR214_2025,CB-1,Building 2,2025-10-08 15:00:00,2025-10-08 16:45:00,482,420.0,169.0,Completed
1038488,RF214_2025,CB-4,Building 2,2025-10-08 15:00:00,2025-10-08 16:45:00,118,118.0,34.0,Completed
1038513,RC206_2025,M1-19,Building 3,2025-10-08 15:00:00,2025-10-08 16:45:00,145,120.0,79.0,Completed
1115450,BM03MI_2025,L0.02,Building 1,2025-10-08 15:00:00,2025-10-08 16:45:00,253,150.0,6.0,Completed
1116044,FW-BA2202_2025,L0.01,Building 1,2025-10-08 16:00:00,2025-10-08 17:45:00,217,210.0,33.0,Completed
966657,CM0004_2025,CB-4,Building 2,2025-10-09 09:00:00,2025-10-09 10:45:00,118,100.0,46.0,Completed
966684,FEB43010_2025,M1-17,Building 3,2025-10-09 09:00:00,2025-10-09 10:45:00,145,145.0,8.0,Completed
966686,FEB53107M_2025,CB-2,Building 2,2025-10-09 09:00:00,2025-10-09 10:45:00,118,100.0,31.0,Completed
966687,FEB53108_2025,L0.04,Building 1,2025-10-09 09:00:00,2025-10-09 10:45:00,226,200.0,15.0,Completed
966688,FEM11015_2025,L0.01,Building 1,2025-10-09 09:00:00,2025-10-09 10:45:00,217,220.0,134.0,Completed
966689,FEM11087_2025,L0.02,Building 1,2025-10-09 09:00:00,2025-10-09 10:45:00,253,260.0,100.0,Completed
1039465,BM23MIM_2025,L0.03,Building 1,2025-10-09 09:00:00,2025-10-09 11:45:00,256,130.0,51.0,Completed
1155533,ESSB-E1010_2025,CB-1,Building 2,2025-10-09 09:00:00,2025-10-09 10:45:00,482,350.0,243.0,Completed
1157193,BM12FI_2025,CT-1,Building 2,2025-10-09 09:00:00,2025-10-09 11:45:00,139,135.0,53.0,Completed
966786,FEM21011_2025,L0.04,Building 1,2025-10-09 11:00:00,2025-10-09 12:45:00,226,200.0,43.0,Completed
1098385,ESSB-BC2010_2025,M1-19,Building 3,2025-10-09 11:00:00,2025-10-09 12:45:00,145,145.0,84.0,Completed
1098386,ESSB-BC2010_2025,M1-17,Building 3,2025-10-09 11:00:00,2025-10-09 12:45:00,145,145.0,58.0,Completed
1106816,BM01AFM_2025,L0.02,Building 1,2025-10-09 11:00:00,2025-10-09 12:45:00,253,250.0,101.0,Completed
1115489,FW-BA2001_2025,CB-4,Building 2,2025-10-09 11:00:00,2025-10-09 12:45:00,118,80.0,50.0,Completed
1159171,BK2102_2025,CB-1,Building 2,2025-10-09 11:00:00,2025-10-09 11:45:00,482,400.0,70.0,Completed
1206600,FEM11015_2025,L0.01,Building 1,2025-10-09 11:00:00,2025-10-09 11:45:00,217,220.0,117.0,Completed
966788,GW101K_2025,L0.01,Building 1,2025-10-09 12:00:00,2025-10-09 12:45:00,217,210.0,75.0,Completed
1157194,BM12FI_2025,CT-1,Building 2,2025-10-09 12:00:00,2025-10-09 14:45:00,139,135.0,38.0,Completed
1161681,BT2102_2025,CB-1,Building 2,2025-10-09 12:00:00,2025-10-09 12:45:00,482,400.0,97.0,Completed
1196008,RR84_2025,L0.03,Building 1,2025-10-09 12:00:00,2025-10-09 14:45:00,256,118.0,115.0,Completed
1039410,BM22MIM_2025,M1-19,Building 3,2025-10-09 13:00:00,2025-10-09 16:45:00,145,130.0,62.0,Completed
1088322,FEM21045_2025,L0.02,Building 1,2025-10-09 13:00:00,2025-10-09 14:45:00,253,240.0,22.0,Completed
1088380,ESSB-B3MIN01_2025,CB-4,Building 2,2025-10-09 13:00:00,2025-10-09 14:45:00,118,88.0,61.0,Completed
1091606,BK1204_2025,CB-2,Building 2,2025-10-09 13:00:00,2025-10-09 14:45:00,118,80.0,18.0,Completed
1091609,BK1204_2025,M1-17,Building 3,2025-10-09 13:00:00,2025-10-09 14:45:00,145,80.0,29.0,Completed
1106770,BM02MM_2025,CB-5,Building 2,2025-10-09 13:00:00,2025-10-09 15:45:00,308,275.0,118.0,Completed
1199762,,CB-1,Building 2,2025-10-09 13:00:00,2025-10-09 19:00:00,482,,68.0,Completed
1206559,BM02SCM_2025,L0.01,Building 1,2025-10-09 13:00:00,2025-10-09 14:45:00,217,154.0,65.0,Completed
966641,CM4101_2025,L0.04,Building 1,2025-10-09 15:00:00,2025-10-09 17:45:00,226,125.0,45.0,Completed
966925,FEB53120_2025,CB-2,Building 2,2025-10-09 15:00:00,2025-10-09 16:45:00,118,100.0,42.0,Completed
966926,FEM11008_2025,L0.03,Building 1,2025-10-09 15:00:00,2025-10-09 16:45:00,256,280.0,30.0,Completed
1072213,BMRM1SCM_2025,L0.01,Building 1,2025-10-09 15:00:00,2025-10-09 17:45:00,217,154.0,83.0,Completed
1091618,BK1204_2025,CB-4,Building 2,2025-10-09 15:00:00,2025-10-09 16:45:00,118,80.0,22.0,Completed
1157195,BM12FI_2025,CT-1,Building 2,2025-10-09 15:00:00,2025-10-09 17:45:00,139,135.0,9.0,Completed
1191142,BK2103_2025,L0.02,Building 1,2025-10-09 15:00:00,2025-10-09 17:45:00,253,100.0,38.0,Completed
1206903,,CB-5,Building 2,2025-10-09 16:00:00,2025-10-09 16:45:00,308,,45.0,Completed
1228629,,L0.03,Building 1,2025-10-09 16:45:00,2025-10-09 19:00:00,256,,59.0,Completed
966645,FW-BA1102_2025,CB-5,Building 2,2025-10-09 17:00:00,2025-10-09 18:45:00,308,275.0,129.0,Completed
966960,FEB21017X_2025,CB-2,Building 2,2025-10-09 17:00:00,2025-10-09 18:45:00,118,100.0,9.0,Completed
1254566,,M1-19,Building 3,2025-10-09 17:00:00,2025-10-09 19:00:00,145,,101.0,Completed
966987,FEB21017_2025,CB-1,Building 2,2025-10-10 09:00:00,2025-10-10 10:45:00,482,400.0,97.0,Completed
966988,FEB21018X_2025,CB-5,Building 2,2025-10-10 09:00:00,2025-10-10 10:45:00,308,300.0,86.0,Completed
966992,FEM11118_2025,CB-2,Building 2,2025-10-10 09:00:00,2025-10-10 10:45:00,118,118.0,35.0,Completed
966993,FEM11149_2025,L0.04,Building 1,2025-10-10 09:00:00,2025-10-10 10:45:00,226,100.0,46.0,Completed
1071977,BM22MIM-P_2025,CB-4,Building 2,2025-10-10 09:00:00,2025-10-10 11:45:00,118,100.0,64.0,Completed
1107227,BM02BIM_2025,L0.03,Building 1,2025-10-10 09:00:00,2025-10-10 11:45:00,256,250.0,87.0,Completed
1111436,BMSE03_2025,L0.01,Building 1,2025-10-10 09:00:00,2025-10-10 11:45:00,217,130.0,87.0,Completed
1128937,EUC-ACC106_2025,L0.02,Building 1,2025-10-10 09:00:00,2025-10-10 10:45:00,253,220.0,70.0,Completed
1136678,FSWP4029AO_2025,L0.04,Building 1,2025-10-10 09:00:00,2025-10-10 11:45:00,226,115.0,52.0,Completed
967030,CC1001_2025,CT-1,Building 2,2025-10-10 11:00:00,2025-10-10 12:45:00,139,135.0,17.0,Completed
967047,FEB21017_2025,CB-1,Building 2,2025-10-10 11:00:00,2025-10-10 12:45:00,482,400.0,82.0,Completed
967048,FEB21018X_2025,CB-5,Building 2,2025-10-10 11:00:00,2025-10-10 12:45:00,308,300.0,23.0,Completed
967054,FEM11118_2025,CB-2,Building 2,2025-10-10 11:00:00,2025-10-10 12:45:00,118,118.0,62.0,Completed
967055,FEM11149_2025,L0.04,Building 1,2025-10-10 11:00:00,2025-10-10 12:45:00,226,40.0,52.0,Completed
1047824,ESSB-S1020_2025,M1-17,Building 3,2025-10-10 11:00:00,2025-10-10 13:45:00,145,145.0,88.0,Completed
1091627,BK1204_2025,M1-19,Building 3,2025-10-10 11:00:00,2025-10-10 12:45:00,145,80.0,12.0,Completed
1119574,BPN1102_2025,L0.02,Building 1,2025-10-10 11:00:00,2025-10-10 12:45:00,253,200.0,120.0,Completed
1118009,B3MIN1055_2025,CB-4,Building 2,2025-10-10 12:00:00,2025-10-10 13:45:00,118,100.0,18.0,Completed
967098,FEB21011S_2025,L0.01,Building 1,2025-10-10 13:00:00,2025-10-10 14:45:00,217,200.0,15.0,Completed
967099,FEB21017X_2025,CB-5,Building 2,2025-10-10 13:00:00,2025-10-10 14:45:00,308,300.0,106.0,Completed
967100,FEB21018_2025,CB-1,Building 2,2025-10-10 13:00:00,2025-10-10 14:45:00,482,400.0,88.0,Completed
1038445,RD218_2025,L0.04,Building 1,2025-10-10 13:00:00,2025-10-10 14:45:00,226,200.0,37.0,Completed
1038479,RFD216_2025,L0.02,Building 1,2025-10-10 13:00:00,2025-10-10 14:45:00,253,250.0,15.0,Completed
1092288,BT1204_2025,M1-19,Building 3,2025-10-10 13:00:00,2025-10-10 14:45:00,145,80.0,48.0,Completed
1106288,BM23MIM-P_2025,CB-2,Building 2,2025-10-10 13:00:00,2025-10-10 15:45:00,118,100.0,36.0,Completed
1106884,BM05AFM_2025,L0.03,Building 1,2025-10-10 13:00:00,2025-10-10 15:45:00,256,250.0,99.0,Completed
1106978,BM21MIM-P_2025,CB-4,Building 2,2025-10-10 14:00:00,2025-10-10 16:45:00,118,100.0,79.0,Completed
